POI_ID,Common_Travel_Partner,Total_Visitors,Dominant_Age_Group,Origin_Country,Average_Sentiment_Score,Average_Rating,Reviews,Avg_spend_per_head,Accesebility_index,Travel_mode,time_spent,Overall_experience
POI_01009,Business,39976,46-55,China,78.0,4.2,3999,514,87,Flight,4.0,Excellent
POI_01010,Couple,15995,26-35,China,58.6,3.7,11053,203,57,Bus/Coach,1.1,Good
POI_01011,Family,79880,46-55,Others,54.2,3.3,10080,558,77,Flight,92.2,Good
POI_01012,Couple,6957,36-45,Germany,66.6,4.2,9244,364,76,Flight,32.1,Excellent
POI_01013,Couple,101098,26-35,Switzerland,84.8,5.0,15164,256,87,Flight,81.0,Outstanding
POI_01014,Couple,5565,26-35,Brazil,46.9,2.8,3169,204,70,Bus/Coach,3.8,Average
POI_01015,Family,37408,46-55,Others,76.0,4.0,5087,574,73,Flight,4.0,Excellent
POI_01016,Solo,13686,56-65,Japan,69.1,4.3,10263,482,62,Bus/Coach,7.5,Excellent
POI_01017,Solo,63825,56-65,United Kingdom,64.5,3.3,8054,1026,73,Cruise,136.0,Good
POI_01018,Couple,102122,26-35,South Korea,64.7,4.0,13888,307,60,Car/Road Trip,119.1,Good
POI_01019,Solo,49775,56-65,United Kingdom,60.0,3.2,6211,457,67,Car/Road Trip,16.6,Good
POI_01020,Couple,21781,36-45,South Korea,72.8,4.0,2962,324,66,Car/Road Trip,3.9,Excellent
POI_01021,Solo,151467,65+,Others,88.6,5.0,22720,391,66,Car/Road Trip,0.6,Outstanding
POI_01022,Couple,78484,36-45,China,85.7,4.6,7272,376,78,Flight,67.5,Outstanding
POI_01023,Family,5469,36-45,India,59.7,3.2,22929,372,74,Flight,3.3,Good
POI_01024,Solo,109066,65+,UAE,75.5,4.2,15138,417,65,Train,47.6,Excellent
POI_01025,Family,11179,36-45,Germany,76.9,4.5,26832,362,50,Multiple Modes,2.2,Excellent
POI_01026,Couple,13160,46-55,Mexico,82.5,4.4,16021,1249,69,Flight,234.2,Outstanding
POI_01027,Solo,16772,26-35,Germany,67.6,4.2,3843,318,76,Flight,22.0,Excellent
POI_01028,Business,166518,36-45,South Korea,71.9,4.1,22879,348,50,Bus/Coach,0.9,Excellent
POI_01029,Couple,43465,46-55,China,48.2,2.9,13171,1295,81,Flight,154.5,Average
POI_01030,Family,16914,36-45,Canada,79.3,4.7,16075,847,88,Flight,373.9,Outstanding
POI_01031,Couple,243769,56-65,South Korea,68.0,4.1,33493,968,82,Car/Road Trip,294.6,Excellent
POI_01032,Couple,64137,26-35,United States,69.9,3.8,8543,213,78,Train,40.1,Good
POI_01033,Friends Group,33581,18-25,United States,76.9,4.3,4708,121,52,Multiple Modes,31.4,Excellent
POI_01034,Couple,146461,65+,United Kingdom,78.1,4.2,20328,977,63,Train,297.2,Excellent
POI_01035,Couple,9079,46-55,Germany,69.6,4.4,1465,325,62,Car/Road Trip,60.0,Excellent
POI_01036,Business,109883,26-35,South Korea,83.7,4.5,15713,196,63,Train,75.3,Outstanding
POI_01037,Solo,119993,26-35,United Kingdom,76.2,4.4,16991,249,71,Car/Road Trip,94.6,Excellent
POI_01038,Couple,53549,36-45,Others,57.4,3.3,6757,363,65,Flight,100.4,Good
POI_01039,Solo,4008,18-25,Germany,70.9,4.0,17952,264,82,Flight,96.6,Excellent
POI_01040,Friends Group,2251,26-35,Australia,58.4,3.3,18850,323,60,Train,139.5,Good
POI_01041,Couple,59314,26-35,Italy,53.6,3.4,21474,340,68,Train,105.2,Good
POI_01042,Couple,46613,26-35,Others,62.1,3.8,6208,339,75,Flight,100.4,Good
POI_01043,Couple,167312,46-55,Others,84.3,4.8,24628,801,77,Flight,157.7,Outstanding
POI_01044,Solo,21630,65+,Germany,70.2,3.9,12070,782,68,Flight,85.1,Good
POI_01045,Friends Group,56190,26-35,South Korea,70.9,3.8,7484,352,89,Flight,162.1,Good
POI_01046,Friends Group,20850,18-25,Germany,80.8,4.3,8622,158,67,Flight,64.4,Excellent
POI_01047,Solo,21524,26-35,Germany,70.9,3.9,14944,189,79,Car/Road Trip,88.2,Excellent
POI_01048,Friends Group,38818,18-25,United Kingdom,67.5,3.6,5061,187,88,Flight,50.1,Good
POI_01049,Solo,32373,26-35,Switzerland,72.4,4.2,4493,295,81,Flight,96.9,Excellent
POI_01050,Business,37501,46-55,Others,58.8,3.7,4942,528,78,Flight,99.6,Good
POI_01051,Friends Group,98278,18-25,United States,79.9,4.9,14604,117,74,Car/Road Trip,85.5,Outstanding
POI_01052,Couple,59101,26-35,China,80.4,5.0,20470,186,70,Car/Road Trip,90.4,Outstanding
POI_01053,Couple,78278,46-55,Switzerland,57.9,3.7,10317,603,74,Flight,78.3,Good
POI_01054,Family,84505,36-45,United Kingdom,92.4,5.0,12675,456,65,Flight,62.9,Outstanding
POI_01055,Family,50640,46-55,Spain,50.6,3.2,6319,719,53,Cruise,134.5,Average
POI_01056,Business,103587,36-45,South Korea,76.0,4.3,14522,307,55,Multiple Modes,49.9,Excellent
POI_01057,Couple,8206,36-45,Netherlands,68.8,4.2,18798,586,77,Flight,108.8,Excellent
POI_01058,Family,4372,46-55,Japan,78.3,4.4,15613,724,77,Flight,178.4,Excellent
POI_01059,Family,212630,36-45,Russia,86.2,4.9,31596,439,80,Train,179.9,Outstanding
POI_01060,Couple,54312,46-55,China,61.5,3.2,8096,760,77,Flight,121.3,Good
POI_01061,Couple,103222,36-45,Others,58.1,3.0,12593,379,89,Flight,87.6,Average
POI_01062,Family,52957,36-45,China,62.5,3.6,21560,438,56,Bus/Coach,145.3,Good
POI_01063,Couple,3798,36-45,Australia,58.4,2.9,5694,656,80,Flight,155.0,Average
POI_01064,Family,31983,36-45,Mexico,75.6,4.4,18425,336,64,Car/Road Trip,135.1,Excellent
POI_01065,Family,69522,46-55,China,88.4,5.0,33621,641,66,Car/Road Trip,184.3,Outstanding
POI_01066,Family,79948,46-55,Others,75.7,4.0,10872,642,75,Flight,188.0,Excellent
POI_01067,Solo,7894,65+,Canada,74.1,4.0,15268,550,71,Train,112.7,Excellent
POI_01068,Family,7490,46-55,India,72.7,3.9,17682,759,86,Flight,144.5,Excellent
POI_01069,Couple,47236,26-35,China,66.4,4.2,17839,199,78,Train,87.9,Excellent
POI_01070,Solo,156694,56-65,Switzerland,60.3,3.5,20213,756,70,Flight,84.5,Good
POI_01071,Couple,130012,36-45,Others,53.5,3.0,15861,548,78,Flight,124.3,Average
POI_01072,Solo,17565,56-65,Japan,82.8,5.0,14433,978,80,Flight,132.0,Outstanding
POI_01073,Solo,71176,56-65,China,66.2,3.6,23749,775,71,Flight,109.9,Good
POI_01074,Couple,20980,36-45,Germany,61.7,3.6,16128,513,74,Flight,107.7,Good
POI_01075,Friends Group,62323,18-25,United States,74.5,4.3,8737,147,81,Flight,55.5,Excellent
POI_01076,Solo,35251,18-25,China,66.6,3.7,17045,141,70,Car/Road Trip,2.2,Good
POI_01077,Solo,56588,18-25,Russia,52.0,3.2,7062,243,85,Flight,138.1,Average
POI_01078,Couple,100862,36-45,UAE,60.0,3.9,13576,388,87,Flight,71.1,Good
POI_01079,Friends Group,65956,26-35,China,62.7,3.5,12618,410,89,Flight,146.6,Good
POI_01080,Family,76502,36-45,China,91.0,5.0,30254,500,83,Car/Road Trip,190.5,Outstanding
POI_01081,Friends Group,52076,18-25,China,75.4,4.1,1203,150,72,Flight,73.4,Excellent
POI_01082,Family,16816,46-55,Germany,65.3,3.8,24702,625,63,Car/Road Trip,117.0,Good
POI_01083,Solo,143236,26-35,Spain,72.5,4.4,20282,201,72,Car/Road Trip,62.7,Excellent
POI_01084,Solo,131149,65+,South Korea,84.4,4.4,18570,785,83,Flight,115.0,Outstanding
POI_01085,Solo,17155,18-25,Germany,61.0,4.0,13993,125,66,Car/Road Trip,75.6,Good
POI_01086,Couple,9489,26-35,Canada,75.7,4.3,29274,318,80,Car/Road Trip,109.6,Excellent
POI_01087,Family,86374,36-45,China,87.5,5.0,9504,494,60,Train,170.0,Outstanding
POI_01088,Friends Group,20487,26-35,Germany,61.4,3.9,21246,314,73,Car/Road Trip,109.0,Good
POI_01089,Friends Group,61142,26-35,France,73.4,4.7,846,209,67,Flight,84.5,Outstanding
POI_01090,Business,92138,36-45,Others,79.9,5.0,13820,319,76,Car/Road Trip,19.7,Outstanding
POI_01091,Friends Group,55311,18-25,China,60.4,3.8,3199,134,85,Flight,73.0,Good
POI_01092,Family,19495,46-55,United States,85.0,4.6,2815,439,88,Flight,70.3,Outstanding
POI_01093,Couple,14106,36-45,United States,61.9,3.8,1878,329,74,Flight,91.7,Good
POI_01094,Couple,9261,46-55,Japan,69.4,4.0,9236,491,75,Flight,0.9,Excellent
POI_01095,Family,151061,36-45,United Kingdom,73.2,4.0,20544,681,73,Cruise,181.5,Excellent
POI_01096,Couple,196231,26-35,Singapore,62.2,3.9,26412,214,72,Bus/Coach,0.7,Good
POI_01097,Business,10426,26-35,Netherlands,75.3,4.0,2633,240,60,Train,42.5,Excellent
POI_01098,Family,3751,36-45,Australia,67.3,3.9,2078,337,88,Flight,52.2,Good
POI_01099,Solo,260509,18-25,United States,74.6,4.6,37617,397,81,Flight,252.0,Outstanding
POI_01100,Solo,313323,18-25,United States,75.8,4.6,45243,243,67,Train,144.3,Outstanding
POI_01101,Family,20592,46-55,Russia,68.9,3.6,2685,478,81,Flight,47.8,Good
POI_01102,Couple,60451,36-45,South Korea,76.7,4.6,8729,618,65,Flight,161.2,Outstanding
POI_01103,Couple,28221,46-55,Canada,65.1,3.6,2422,485,73,Flight,27.1,Good
POI_01104,Couple,4718,36-45,Germany,58.1,3.3,2421,358,60,Car/Road Trip,62.3,Good
POI_01105,Couple,6552,46-55,United States,82.6,4.5,936,364,64,Train,95.6,Outstanding
POI_01106,Friends Group,13936,18-25,India,83.3,5.0,5326,159,80,Flight,5.3,Outstanding
POI_01107,Family,3049,36-45,Australia,56.4,3.6,6548,336,77,Train,6.9,Good
POI_01108,Family,34056,36-45,China,65.6,3.9,5790,321,76,Car/Road Trip,17.6,Good
POI_01109,Family,19593,36-45,China,81.6,4.6,13577,390,81,Flight,29.7,Outstanding
POI_01110,Family,74809,36-45,United States,60.7,3.5,9650,421,74,Flight,18.1,Good
POI_01111,Family,2567,36-45,Germany,61.2,3.4,6647,277,81,Car/Road Trip,140.0,Good
POI_01112,Couple,133750,36-45,Switzerland,82.1,5.0,20062,381,83,Car/Road Trip,97.2,Outstanding
POI_01113,Couple,44247,26-35,United States,90.9,5.0,6637,249,82,Flight,20.6,Outstanding
POI_01114,Family,81356,36-45,United Kingdom,67.7,3.9,10950,440,78,Flight,55.4,Good
POI_01115,Couple,44391,46-55,Switzerland,78.2,4.6,6410,530,78,Flight,67.3,Outstanding
POI_01116,Family,18633,36-45,Germany,86.7,4.8,13988,480,69,Car/Road Trip,126.1,Outstanding
POI_01117,Family,160748,36-45,Singapore,68.3,4.1,22086,426,69,Flight,0.7,Excellent
POI_01118,Friends Group,10888,18-25,India,66.5,4.3,41506,342,80,Flight,332.3,Excellent
POI_01119,Solo,34904,26-35,Italy,69.8,4.3,16950,198,77,Car/Road Trip,81.0,Excellent
POI_01120,Couple,4891,36-45,India,51.7,3.4,6882,468,69,Flight,95.5,Good
POI_01121,Couple,9156,36-45,Japan,67.1,3.9,12561,447,83,Flight,95.8,Good
POI_01122,Friends Group,72195,18-25,China,88.0,5.0,38017,188,83,Flight,2.1,Outstanding
POI_01123,Friends Group,130950,18-25,United States,76.6,4.6,18909,163,57,Bus/Coach,120.7,Outstanding
POI_01124,Business,4411,36-45,Germany,52.9,3.3,22302,442,83,Flight,0.7,Good
POI_01125,Couple,224454,36-45,Spain,65.9,4.2,31154,330,60,Car/Road Trip,1.8,Excellent
POI_01126,Couple,5475,26-35,Japan,83.6,4.4,17715,346,68,Car/Road Trip,162.3,Outstanding
POI_01127,Couple,11340,26-35,Japan,76.0,4.2,21777,292,84,Flight,2.4,Excellent
POI_01128,Couple,33889,26-35,United States,74.7,4.0,4608,312,72,Flight,5.8,Excellent
POI_01129,Business,127350,36-45,United Kingdom,81.5,5.0,19102,374,87,Flight,2.6,Outstanding
POI_01130,Family,41163,36-45,United Kingdom,61.3,3.7,5425,440,75,Flight,30.6,Good
POI_01131,Friends Group,37990,18-25,United Kingdom,57.5,3.1,4687,194,66,Cruise,28.4,Good
POI_01132,Friends Group,1293,18-25,Australia,64.2,3.8,12307,123,52,Multiple Modes,42.3,Good
POI_01133,Friends Group,71085,26-35,China,82.4,4.4,18666,268,85,Flight,63.0,Outstanding
POI_01134,Family,4341,36-45,Australia,61.9,3.3,1758,388,74,Flight,76.7,Good
POI_01135,Family,52581,46-55,United Kingdom,54.5,3.3,6635,537,79,Flight,20.7,Good
POI_01136,Couple,101781,26-35,Spain,66.1,4.3,14269,242,64,Car/Road Trip,34.5,Excellent
POI_01137,Solo,175218,65+,United States,70.5,4.3,24565,495,81,Flight,1.4,Excellent
POI_01138,Friends Group,45195,18-25,Mexico,80.1,4.3,33948,122,67,Car/Road Trip,0.7,Excellent
POI_01139,Couple,186601,26-35,Russia,56.2,3.6,24332,190,67,Car/Road Trip,1.4,Good
POI_01140,Business,21100,46-55,China,65.2,3.8,21934,801,63,Multiple Modes,161.0,Good
POI_01141,Solo,88557,56-65,China,68.7,3.8,7948,497,75,Car/Road Trip,12.1,Good
POI_01142,Business,78449,46-55,Mexico,59.7,3.9,14668,552,82,Flight,74.8,Good
POI_01143,Friends Group,70801,26-35,Singapore,69.1,4.3,9926,336,62,Car/Road Trip,120.3,Excellent
POI_01144,Couple,16486,26-35,Canada,58.2,3.3,4664,279,79,Flight,3.5,Good
POI_01145,Business,65116,36-45,United States,57.6,3.3,8217,445,65,Flight,2.5,Good
POI_01146,Couple,4895,46-55,Australia,86.4,4.9,13409,636,63,Train,159.9,Outstanding
POI_01147,Family,166124,46-55,France,46.0,3.1,17077,417,63,Car/Road Trip,2.8,Average
POI_01148,Couple,3433,56-65,Brazil,85.1,4.7,27659,903,78,Car/Road Trip,324.5,Outstanding
POI_01149,Friends Group,242852,18-25,United States,80.9,5.0,36427,394,73,Flight,256.8,Outstanding
POI_01150,Family,230376,46-55,United Kingdom,55.1,3.3,29073,1018,69,Flight,270.8,Good
POI_01151,Solo,61031,18-25,Others,75.1,4.1,8385,181,73,Flight,64.1,Excellent
POI_01152,Solo,20487,26-35,China,80.4,4.7,15279,256,72,Flight,33.2,Outstanding
POI_01153,Solo,1949,56-65,Brazil,46.6,2.8,3217,422,77,Train,29.1,Average
POI_01154,Solo,24339,18-25,Canada,56.8,3.2,10023,123,60,Train,28.7,Good
POI_01155,Couple,26309,46-55,Germany,64.1,3.9,12093,798,72,Car/Road Trip,255.6,Good
POI_01156,Friends Group,25868,26-35,Germany,71.4,4.2,22030,639,66,Flight,270.0,Excellent
POI_01157,Couple,320304,56-65,Spain,80.4,5.0,48045,1330,88,Flight,185.0,Outstanding
POI_01158,Solo,33369,26-35,China,89.8,4.9,18807,317,78,Flight,58.3,Outstanding
POI_01159,Couple,29906,36-45,United States,61.2,3.9,4025,323,67,Flight,71.6,Good
POI_01160,Business,2242,26-35,Australia,90.5,5.0,27770,317,69,Cruise,2.4,Outstanding
POI_01161,Solo,17645,18-25,Germany,54.5,3.2,2618,114,70,Car/Road Trip,76.3,Good
POI_01162,Friends Group,133530,26-35,Spain,86.4,5.0,20029,242,60,Train,0.9,Outstanding
POI_01163,Friends Group,61972,26-35,United Kingdom,68.2,3.9,8341,296,75,Flight,92.8,Good
POI_01164,Couple,34230,26-35,Others,49.6,3.3,4319,219,53,Bus/Coach,5.8,Average
POI_01165,Couple,30525,46-55,Germany,74.1,4.3,12365,485,89,Flight,75.0,Excellent
POI_01166,Family,106271,36-45,Switzerland,72.4,4.1,14601,389,71,Car/Road Trip,171.6,Excellent
POI_01167,Friends Group,122856,18-25,United Kingdom,74.6,4.0,16708,210,84,Flight,166.4,Excellent
POI_01168,Couple,9917,26-35,Germany,46.1,2.8,10442,320,57,Multiple Modes,128.5,Average
POI_01169,Friends Group,194868,26-35,United Kingdom,91.4,5.0,29230,292,73,Car/Road Trip,104.8,Outstanding
POI_01170,Family,49430,36-45,France,90.8,4.8,20653,504,73,Flight,177.2,Outstanding
POI_01171,Family,125948,36-45,United Kingdom,37.8,2.5,14484,553,78,Flight,183.7,Average
POI_01172,Couple,8555,36-45,Netherlands,76.8,4.3,15263,529,68,Flight,139.9,Excellent
POI_01173,Family,6616,46-55,Canada,57.5,2.8,8526,612,80,Train,201.1,Average
POI_01174,Business,141703,36-45,Switzerland,76.7,4.6,20461,352,84,Flight,107.5,Outstanding
POI_01175,Couple,19507,46-55,China,68.0,3.6,16529,692,88,Flight,160.5,Good
POI_01176,Family,3973,46-55,Spain,72.2,4.2,551,337,82,Train,61.0,Excellent
POI_01177,Friends Group,109907,18-25,France,63.1,3.9,2902,125,83,Train,28.1,Good
POI_01178,Family,6419,36-45,Germany,60.4,3.9,6041,285,83,Car/Road Trip,42.1,Good
POI_01179,Business,90313,36-45,China,63.3,3.3,13877,402,67,Flight,91.6,Good
POI_01180,Family,60578,46-55,China,70.8,4.4,24207,1178,68,Flight,211.4,Excellent
POI_01181,Friends Group,59359,26-35,China,66.5,3.7,2538,239,65,Car/Road Trip,70.2,Good
POI_01182,Solo,44006,56-65,South Korea,50.5,3.3,5553,550,74,Flight,65.5,Average
POI_01183,Friends Group,82253,26-35,Others,64.5,3.5,10610,210,74,Train,77.7,Good
POI_01184,Family,62188,36-45,United States,54.2,3.4,7935,438,76,Flight,31.4,Good
POI_01185,Solo,104437,26-35,United States,81.6,4.5,14934,223,61,Bus/Coach,23.0,Outstanding
POI_01186,Solo,25232,65+,China,87.2,4.8,14545,483,81,Train,18.7,Outstanding
POI_01187,Couple,60983,56-65,China,55.7,3.4,20269,923,62,Car/Road Trip,277.1,Good
POI_01188,Family,4351,36-45,Australia,76.7,4.6,6795,429,71,Flight,4.7,Outstanding
POI_01189,Friends Group,45671,18-25,Russia,78.3,4.2,6339,173,84,Flight,48.9,Excellent
POI_01190,Family,26925,36-45,United Kingdom,42.3,2.6,3134,377,88,Flight,104.1,Average
POI_01191,Friends Group,14781,26-35,Japan,93.5,5.0,25550,340,84,Car/Road Trip,123.1,Outstanding
POI_01192,Solo,2152,65+,Australia,58.1,3.2,12692,1015,86,Flight,213.2,Good
POI_01193,Friends Group,93679,18-25,Spain,72.8,4.3,13133,142,79,Car/Road Trip,81.9,Excellent
POI_01194,Solo,29953,18-25,United Kingdom,80.8,5.0,4492,155,74,Flight,39.0,Outstanding
POI_01195,Couple,5083,46-55,Germany,58.1,3.8,17181,511,81,Flight,67.3,Good
POI_01196,Couple,19084,26-35,Canada,74.0,3.9,8805,321,66,Flight,53.0,Excellent
POI_01197,Solo,7280,26-35,India,60.5,3.9,9331,246,83,Train,58.6,Good
POI_01198,Friends Group,54976,18-25,China,83.7,4.8,14866,183,78,Car/Road Trip,127.5,Outstanding
POI_01199,Friends Group,33676,26-35,China,56.5,3.4,15200,401,84,Flight,123.2,Good
POI_01200,Family,65838,36-45,China,57.3,3.6,9322,434,89,Flight,84.5,Good
POI_01201,Friends Group,100541,18-25,United States,82.2,4.7,14658,163,70,Flight,86.7,Outstanding
POI_01202,Couple,51798,26-35,United Kingdom,76.9,4.3,7262,511,57,Cruise,147.1,Excellent
POI_01203,Couple,61132,46-55,United Kingdom,50.5,2.4,6944,786,66,Flight,100.4,Average
POI_01204,Friends Group,167490,26-35,United Kingdom,84.0,5.0,25123,220,80,Car/Road Trip,114.2,Outstanding
POI_01205,Couple,70960,36-45,United Kingdom,65.7,3.9,9551,474,79,Train,110.1,Good
POI_01206,Couple,95894,26-35,France,85.4,4.9,6445,199,61,Car/Road Trip,62.7,Outstanding
POI_01207,Couple,34396,26-35,United Kingdom,64.1,3.7,4533,306,76,Flight,4.4,Good
POI_01208,Family,8197,46-55,India,64.1,3.7,1325,365,67,Car/Road Trip,26.9,Good
POI_01209,Solo,27444,18-25,Germany,85.8,5.0,4294,145,77,Flight,4.3,Outstanding
POI_01210,Family,78942,46-55,France,88.0,4.9,31880,378,73,Car/Road Trip,1.1,Outstanding
POI_01211,Family,14524,46-55,India,79.4,4.8,17517,475,89,Flight,96.2,Outstanding
POI_01212,Family,81204,46-55,Russia,49.3,3.0,9906,458,77,Flight,81.1,Average
POI_01213,Family,138941,46-55,Others,65.0,3.4,17728,517,71,Car/Road Trip,143.8,Good
POI_01214,Solo,186831,18-25,United Kingdom,86.4,4.5,26716,164,70,Car/Road Trip,106.5,Outstanding
POI_01215,Friends Group,29180,18-25,Italy,67.5,4.0,6309,245,73,Flight,129.7,Excellent
POI_01216,Solo,45229,18-25,Italy,80.0,5.0,12039,154,74,Flight,22.3,Outstanding
POI_01217,Couple,15511,36-45,Mexico,67.2,4.1,8279,515,84,Flight,151.9,Excellent
POI_01218,Family,117241,46-55,United States,90.8,4.9,17422,578,72,Flight,138.0,Outstanding
POI_01219,Solo,38065,26-35,China,55.3,3.5,15161,211,76,Train,74.5,Good
POI_01220,Couple,12602,26-35,Japan,61.1,3.8,7275,350,89,Flight,139.9,Good
POI_01221,Couple,94726,46-55,United States,64.3,3.5,12219,849,75,Flight,152.3,Good
POI_01222,Family,26169,36-45,Italy,66.7,3.9,5169,362,66,Flight,3.7,Good
POI_01223,Solo,10576,56-65,Netherlands,55.9,3.4,8995,528,66,Bus/Coach,42.3,Good
POI_01224,Couple,13084,26-35,Germany,74.1,4.1,11929,299,66,Flight,33.9,Excellent
POI_01225,Couple,58811,36-45,Mexico,58.4,3.5,5439,354,66,Flight,112.4,Good
POI_01226,Business,65152,26-35,China,75.8,4.6,8762,188,83,Train,41.9,Outstanding
POI_01227,Couple,35163,36-45,United States,67.6,4.3,4929,303,65,Train,66.2,Excellent
POI_01228,Business,28358,46-55,China,60.4,3.7,30691,1269,87,Flight,179.2,Good
POI_01229,Couple,41458,36-45,United States,80.3,4.8,6102,440,80,Flight,58.8,Outstanding
POI_01230,Couple,36205,46-55,Others,68.6,4.0,4923,401,70,Car/Road Trip,66.7,Excellent
POI_01231,Couple,24949,26-35,Canada,77.7,4.9,7998,202,61,Car/Road Trip,64.8,Outstanding
POI_01232,Solo,10522,26-35,Japan,81.8,4.4,22901,403,70,Car/Road Trip,163.3,Outstanding
POI_01233,Couple,88631,65+,UAE,70.1,3.8,11805,985,78,Train,225.6,Good
POI_01234,Couple,40833,36-45,United States,59.3,3.6,5324,328,63,Bus/Coach,30.4,Good
POI_01235,Business,178200,26-35,Singapore,67.8,4.2,24734,556,83,Flight,304.1,Excellent
POI_01236,Family,39626,36-45,China,81.4,4.9,22599,463,76,Flight,117.0,Outstanding
POI_01237,Business,1477,26-35,Brazil,75.5,4.4,3457,192,68,Car/Road Trip,22.0,Excellent
POI_01238,Friends Group,7433,26-35,Germany,72.8,4.1,4128,241,84,Car/Road Trip,79.6,Excellent
POI_01239,Family,163482,36-45,United Kingdom,55.1,3.4,20860,461,65,Cruise,1.5,Good
POI_01240,Couple,3444,26-35,India,80.5,4.4,8902,310,78,Flight,33.9,Outstanding
POI_01241,Family,24129,36-45,Others,51.9,3.1,2977,368,74,Flight,4.0,Average
POI_01242,Business,65699,36-45,China,74.2,4.1,13712,288,80,Car/Road Trip,2.6,Excellent
POI_01243,Friends Group,31608,26-35,Canada,79.7,4.5,22531,194,75,Train,0.5,Outstanding
POI_01244,Solo,3579,26-35,Netherlands,61.7,3.4,3642,234,63,Car/Road Trip,37.3,Good
POI_01245,Business,84125,46-55,United States,73.5,4.2,11676,412,71,Train,44.5,Excellent
POI_01246,Friends Group,26381,18-25,Italy,73.3,4.0,1598,155,86,Flight,59.6,Excellent
POI_01247,Family,86300,36-45,United Kingdom,74.5,4.5,12340,308,53,Multiple Modes,79.6,Excellent
POI_01248,Couple,41268,46-55,Mexico,67.6,4.1,17829,467,67,Flight,50.6,Excellent
POI_01249,Solo,16463,65+,Germany,89.2,5.0,17602,608,82,Flight,36.0,Outstanding
POI_01250,Friends Group,125515,26-35,France,64.9,3.8,11932,224,74,Car/Road Trip,34.2,Good
POI_01251,Family,6312,46-55,Australia,65.3,3.6,6756,473,66,Flight,20.4,Good
POI_01252,Family,48690,36-45,Switzerland,85.1,5.0,7303,464,74,Flight,113.0,Outstanding
POI_01253,Couple,14540,26-35,Canada,58.7,3.6,7870,230,52,Bus/Coach,111.7,Good
POI_01254,Friends Group,55446,18-25,UAE,65.3,4.1,7618,133,82,Car/Road Trip,53.5,Excellent
POI_01255,Family,94977,46-55,China,56.3,3.6,4902,580,76,Flight,37.8,Good
POI_01256,Couple,92574,26-35,United Kingdom,60.2,3.8,12330,288,74,Flight,90.8,Good
POI_01257,Couple,56301,26-35,Switzerland,66.7,4.0,7656,245,77,Car/Road Trip,34.7,Good
POI_01258,Solo,78380,65+,United States,56.6,3.4,10001,387,60,Bus/Coach,87.5,Good
POI_01259,Business,38432,46-55,United Kingdom,54.4,3.6,5011,469,61,Car/Road Trip,4.9,Good
POI_01260,Solo,64034,26-35,Mexico,76.7,4.1,2066,268,80,Flight,4.9,Excellent
POI_01261,Family,4504,36-45,Germany,69.2,3.8,13367,278,61,Car/Road Trip,1.7,Good
POI_01262,Family,6047,36-45,Netherlands,72.3,4.2,18386,349,62,Car/Road Trip,2.4,Excellent
POI_01263,Family,3218,36-45,Australia,80.7,4.5,10465,292,51,Bus/Coach,2.6,Outstanding
POI_01264,Business,18047,46-55,Germany,72.4,4.0,14712,429,71,Multiple Modes,112.0,Excellent
POI_01265,Couple,4943,26-35,Australia,64.8,4.2,19027,269,83,Flight,2.3,Excellent
POI_01266,Friends Group,100825,26-35,United States,75.4,4.0,13712,204,78,Train,1.7,Excellent
POI_01267,Family,79590,36-45,China,83.4,4.9,12944,326,64,Car/Road Trip,45.4,Outstanding
POI_01268,Couple,22487,36-45,France,64.7,3.8,10032,449,79,Flight,22.4,Good
POI_01269,Couple,97588,36-45,United States,86.4,4.7,14228,323,74,Train,18.8,Outstanding
POI_01270,Family,50980,46-55,United States,65.0,4.0,6933,645,75,Flight,132.4,Good
POI_01271,Couple,176777,46-55,United Kingdom,56.4,3.4,22556,884,68,Car/Road Trip,249.1,Good
POI_01272,Family,105782,36-45,France,57.6,3.7,10443,462,89,Flight,21.1,Good
POI_01273,Family,3451,36-45,Canada,68.5,4.2,3990,348,77,Car/Road Trip,40.2,Excellent
POI_01274,Solo,96636,56-65,Others,77.2,4.5,13818,597,77,Flight,87.8,Excellent
POI_01275,Friends Group,16780,18-25,Germany,80.5,4.3,21241,189,68,Flight,0.7,Excellent
POI_01276,Family,209291,36-45,Others,70.2,4.4,29635,446,87,Flight,3.3,Excellent
POI_01277,Business,107347,36-45,South Korea,52.2,2.7,12645,444,78,Car/Road Trip,107.7,Average
POI_01278,Friends Group,7437,26-35,Germany,74.0,4.4,6094,214,63,Car/Road Trip,60.1,Excellent
POI_01279,Friends Group,56163,18-25,China,42.3,2.8,23991,282,83,Car/Road Trip,332.8,Average
POI_01280,Solo,1657,56-65,Australia,60.0,3.9,4528,414,73,Bus/Coach,44.6,Good
POI_01281,Couple,4190,26-35,Germany,67.1,4.2,12655,398,85,Flight,160.6,Excellent
POI_01282,Family,95304,46-55,South Korea,51.1,3.4,12160,542,72,Flight,68.8,Good
POI_01283,Family,61043,36-45,China,82.5,5.0,32610,414,75,Flight,2.1,Outstanding
POI_01284,Family,46089,46-55,Others,83.4,4.5,6590,429,68,Car/Road Trip,7.0,Outstanding
POI_01285,Friends Group,34129,26-35,Others,78.1,5.0,5119,272,83,Flight,14.6,Outstanding
POI_01286,Couple,12801,36-45,Others,88.3,4.8,1884,381,64,Cruise,62.5,Outstanding
